
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 16

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_expression_subtype
Features before filter: 20202
Features after any na, zero variance, and anova filters: 17566
Features active in view: 17566

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 235
Generations completed = 404
Generations completed = 557
Generations completed = 698
Generations completed = 842
Generations completed = 961
   	     	         	        	         expression_subtype svm balanced accuracy        	                     leanness                    
   	     	         	        	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std          	min      	avg      	max	std      
992	370  	885      	17566   	0.142857	0.949982	0.988662	0.100614     	0.0128205	0.0360477	1  	0.0754773
993	373  	874      	17566   	0.142857	0.949896	0.988662	0.100499     	0.0128205	0.0361288	1  	0.0754687
994	336  	846      	17566   	0.142857	0.949975	0.988662	0.100118     	0.0128205	0.0361432	1  	0.0754666
995	365  	866      	17566   	0.142857	0.950028	0.988662	0.10016      	0.0128205	0.0361653	1  	0.0754738
996	358  	856      	17566   	0.142857	0.950278	0.988662	0.100209     	0.0128205	0.0360942	1  	0.0754904
997	350  	868      	17566   	0.142857	0.950682	0.988662	0.100244     	0.0128205	0.0359146	1  	0.0755109
998	377  	887      	17566   	0.142857	0.950476	0.988662	0.100218     	0.0128205	0.0359918	1  	0.0754945
999	350  	872      	17566   	0.142857	0.95064 	0.988662	0.100262     	0.0128205	0.0359608	1  	0.0755021
Optimization on fold finished in 00-03:12:32

FEATURE SETS SELECTED

PARETO FRONT
Number of solutions = 45
Features in hall of fame by prevalence:
263 features: [0_UGDH, 0_PCYT1A, 0_TSPAN7, 0_FGL1, 0_KIFC1, 0_CASR, 0_CXCL1, 0_MGLL, 0_PLEKHN1, 0_RNF19B, 0_ANKRD19, 0_HLA-DPB1, 0_CLCN1, 0_GCNT3, 0_FTHL3, 0_HSD17B6, 0_ZNF750, 0_CCL23, 0_LIMD1, 0_FAM181A, 0_HLA-DQA2, 0_ADCY10, 0_BTG1, 0_MDH2, 0_C6orf150, 0_R3HDML, 0_TMPRSS15, 0_AMIGO1, 0_CDH24, 0_EMX2, 0_FLJ46111, 0_KCNC1, 0_LRRIQ4, 0_MET, 0_NT5M, 0_PROCA1, 0_STAMBPL1, 0_TRPC2, 0_CTNNAL1, 0_CTNNBIP1, 0_ETHE1, 0_FIP1L1, 0_PADI2, 0_PI15, 0_PRPF4, 0_ZNF57, 0_GOLT1B, 0_ATL1, 0_BTK, 0_C6orf136, 0_C9orf125, 0_CCNJL, 0_CNTFR, 0_CXorf50B, 0_DAPK1, 0_FAM163B, 0_GPX8, 0_HK3, 0_LOC100192426, 0_LTB, 0_NAT15, 0_NSMAF, 0_ODC1, 0_TAF3, 0_ZDHHC7, 0_ABCC6P2, 0_ACOXL, 0_AGA, 0_ALOX5, 0_ANKRD52, 0_ARG2, 0_ARHGAP31, 0_ARL6, 0_ART4, 0_BAHCC1, 0_C14orf162, 0_C1orf38, 0_C20orf54, 0_C2orf42, 0_CALR3, 0_CAPS2, 0_CCDC138, 0_CEACAM19, 0_CLCA3P, 0_CPA5, 0_CUL2, 0_CYP17A1, 0_CYP24A1, 0_DCAF6, 0_DIDO1, 0_DNALI1, 0_DRD3, 0_DSCR8, 0_DYNLL1, 0_EIF2S3, 0_FAT2, 0_FBXO30, 0_FKBP4, 0_FPR3, 0_GNAL, 0_GSTM2, 0_HLA-DQB2, 0_ITIH3, 0_KRT5, 0_KRT6C, 0_KRTAP20-4, 0_LIG1, 0_LPAR6, 0_MED13L, 0_MITF, 0_MPZL2, 0_NETO1, 0_NIPAL3, 0_NLRP12, 0_NOX1, 0_NXT2, 0_OTOP3, 0_PCDHA2, 0_PHF8, 0_PHLDB3, 0_PIK3R5, 0_PLA2G16, 0_PLA2G4F, 0_PPP1R3B, 0_PSIP1, 0_PYDC1, 0_RAPSN, 0_RARRES3, 0_RBM19, 0_RP1L1, 0_RPTN, 0_RPUSD4, 0_SAMD8, 0_SAR1A, 0_SENP8, 0_SEPT7L, 0_SEZ6, 0_SFRS2B, 0_SFXN3, 0_SHCBP1, 0_SMAD6, 0_SNPH, 0_SNRK, 0_SPEF1, 0_SPINK5, 0_SPOCK2, 0_STAT5A, 0_TACC3, 0_TBL1Y, 0_TIPARP, 0_TSPAN4, 0_TUFT1, 0_UBE2A, 0_UNC13C, 0_VANGL2, 0_WDHD1, 0_ZNF318, 0_ZNF536, 0_ADAMTSL5, 0_AFM, 0_ANLN, 0_APBB1IP, 0_ARIH2, 0_ARSF, 0_ATHL1, 0_BMX, 0_BTBD9, 0_C14orf72, 0_C1QTNF7, 0_CCDC38, 0_CENPH, 0_CHST5, 0_CLCA4, 0_CLEC3B, 0_CLEC4D, 0_CTNND1, 0_DKFZp686O24166, 0_EDN3, 0_ESX1, 0_EXO1, 0_FAM107B, 0_FGG, 0_GGH, 0_GINS3, 0_HEY1, 0_HOXC5, 0_KCNK3, 0_KLK2, 0_KRBA1, 0_LGI2, 0_LRRC25, 0_MEGF11, 0_MFSD6L, 0_MRPL51, 0_OLFML2B, 0_OTOA, 0_PIK3C2A, 0_PIWIL4, 0_PLUNC, 0_PRRX1, 0_PSEN1, 0_QDPR, 0_SELT, 0_SLC1A3, 0_TRIM26, 0_ZBTB16, 0_CBWD1, 0_CCL13, 0_CSF1, 0_CTSZ, 0_DPYD, 0_FAIM3, 0_FNDC3A, 0_GJA9, 0_GPR19, 0_HCG27, 0_LOC284100, 0_NACA2, 0_NCRNA00086, 0_RCOR1, 0_TBX15, 0_TRMT6, 0_ANKRD40, 0_APOC3, 0_ARHGAP30, 0_ARRB1, 0_BTF3L4, 0_CD300LF, 0_CPSF3, 0_DCDC1, 0_GPN3, 0_GPR109A, 0_GPR82, 0_GPX2, 0_GSTO1, 0_GUCY2F, 0_H2AFY2, 0_HS2ST1, 0_KCNK9, 0_KDM2B, 0_KMO, 0_KRTAP6-1, 0_MAP3K14, 0_MGRN1, 0_NKPD1, 0_NR3C2, 0_OBP2A, 0_PER1, 0_PLCB1, 0_PTTG3P, 0_RBM20, 0_RIMS4, 0_SLC17A5, 0_SMYD5, 0_TIFA, 0_TMEM117, 0_TMEM62, 0_TOMM40, 0_TP73, 0_TPTE2, 0_UTP15, 0_VAV3, 0_ZDHHC9]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
124 features: [0_ACOXL, 0_ADCY10, 0_AGA, 0_ALOX5, 0_AMIGO1, 0_ANKRD19, 0_ARHGAP31, 0_BTG1, 0_C2orf42, 0_CALR3, 0_CASR, 0_CCL23, 0_CDH24, 0_CEACAM19, 0_CLCN1, 0_CTNNAL1, 0_CTNNBIP1, 0_CYP17A1, 0_CYP24A1, 0_DCAF6, 0_FAM181A, 0_FIP1L1, 0_FKBP4, 0_FLJ46111, 0_GCNT3, 0_GNAL, 0_GSTM2, 0_HSD17B6, 0_ITIH3, 0_KCNC1, 0_KRT6C, 0_LIG1, 0_LPAR6, 0_LRRIQ4, 0_MITF, 0_NETO1, 0_NLRP12, 0_NT5M, 0_PADI2, 0_PCDHA2, 0_PHLDB3, 0_PI15, 0_PIK3R5, 0_PPP1R3B, 0_PSIP1, 0_PYDC1, 0_R3HDML, 0_RBM19, 0_RNF19B, 0_RPTN, 0_SAMD8, 0_SAR1A, 0_SENP8, 0_SEPT7L, 0_SEZ6, 0_SNRK, 0_SPEF1, 0_SPINK5, 0_SPOCK2, 0_STAMBPL1, 0_TBL1Y, 0_TIPARP, 0_TRPC2, 0_TSPAN7, 0_UGDH, 0_VANGL2, 0_WDHD1, 0_ZNF536, 0_ZNF57, 0_PIWIL4, 0_PROCA1, 0_SHCBP1, 0_APOC3, 0_GJA9, 0_NMT1, 0_BTF3L4, 0_PTH1R, 0_KIAA0319L, 0_NDUFB7, 0_TJAP1, 0_C7orf47, 0_PKNOX1, 0_RCOR1, 0_TXLNA, 0_ANKRD40, 0_ANKS3, 0_GPN3, 0_METTL2A, 0_MGLL, 0_OSTC, 0_SEPX1, 0_SERPINA1, 0_TNFSF12-TNFSF13, 0_AP1G1, 0_ARID1B, 0_C15orf27, 0_C6orf106, 0_CD72, 0_CHAD, 0_COMMD7, 0_COMMD8, 0_COX7B, 0_ENPP3, 0_FAM162A, 0_FAM22G, 0_FUK, 0_FUT5, 0_GTF2B, 0_HNRNPUL1, 0_LZIC, 0_MRPL42P5, 0_NF1, 0_NR2C2, 0_NRG3, 0_PDK2, 0_PLEKHG5, 0_POLR3D, 0_RHBDF1, 0_RNF216, 0_RPAP1, 0_SLC35D1, 0_TANK, 0_TMEM85, 0_ZDHHC11]
